rho,sigma,xi,F,log_posterior
0.742715,0.241609,0.462753,0.047728,-1.705345
0.742715,0.241609,0.462753,0.047728,-1.705345
0.742715,0.241609,0.462753,0.047728,-1.705345
0.796971,0.192171,0.531607,0.046637,-0.840405
0.796971,0.192171,0.531607,0.046637,-0.840405
0.796971,0.192171,0.531607,0.046637,-0.840405
0.796971,0.192171,0.531607,0.046637,-0.840405
0.796971,0.192171,0.531607,0.046637,-0.840405
0.796971,0.192171,0.531607,0.046637,-0.840405
0.718733,0.159689,0.774429,0.037034,-0.357229
0.718733,0.159689,0.774429,0.037034,-0.357229
0.718733,0.159689,0.774429,0.037034,-0.357229
0.569871,0.182078,0.791074,0.017427,-0.907497
0.569871,0.182078,0.791074,0.017427,-0.907497
0.555297,0.225325,0.637131,0.016783,-1.332462
0.555297,0.225325,0.637131,0.016783,-1.332462
0.555297,0.225325,0.637131,0.016783,-1.332462
0.765364,0.154428,0.294811,0.017891,-1.563850
0.765364,0.154428,0.294811,0.017891,-1.563850
0.765364,0.154428,0.294811,0.017891,-1.563850
0.716806,0.177127,0.882999,0.010282,-1.235275
0.716806,0.177127,0.882999,0.010282,-1.235275
0.716806,0.177127,0.882999,0.010282,-1.235275
0.716806,0.177127,0.882999,0.010282,-1.235275
0.716806,0.177127,0.882999,0.010282,-1.235275
0.716806,0.177127,0.882999,0.010282,-1.235275
0.716806,0.177127,0.882999,0.010282,-1.235275
0.716806,0.177127,0.882999,0.010282,-1.235275
0.716806,0.177127,0.882999,0.010282,-1.235275
0.716806,0.177127,0.882999,0.010282,-1.235275
0.698070,0.167132,1.034055,0.017639,-0.938692
0.698070,0.167132,1.034055,0.017639,-0.938692
0.698070,0.167132,1.034055,0.017639,-0.938692
0.698070,0.167132,1.034055,0.017639,-0.938692
0.698070,0.167132,1.034055,0.017639,-0.938692
0.698070,0.167132,1.034055,0.017639,-0.938692
0.704388,0.101158,0.910133,0.028559,-0.813882
0.704388,0.101158,0.910133,0.028559,-0.813882
0.704388,0.101158,0.910133,0.028559,-0.813882
0.750258,0.106160,0.671557,0.037955,-0.842143
0.579848,0.178767,0.997717,0.018860,-0.724643
0.579848,0.178767,0.997717,0.018860,-0.724643
0.579848,0.178767,0.997717,0.018860,-0.724643
0.579848,0.178767,0.997717,0.018860,-0.724643
0.579848,0.178767,0.997717,0.018860,-0.724643
0.579848,0.178767,0.997717,0.018860,-0.724643
0.579848,0.178767,0.997717,0.018860,-0.724643
0.579848,0.178767,0.997717,0.018860,-0.724643
0.579848,0.178767,0.997717,0.018860,-0.724643
0.579848,0.178767,0.997717,0.018860,-0.724643
0.579848,0.178767,0.997717,0.018860,-0.724643
0.579848,0.178767,0.997717,0.018860,-0.724643
0.579848,0.178767,0.997717,0.018860,-0.724643
0.595787,0.244363,0.481471,0.015401,-1.463676
0.745424,0.244615,0.783655,0.018667,-1.273781
0.750238,0.237072,0.670429,0.023063,-1.197237
0.750238,0.237072,0.670429,0.023063,-1.197237
0.750238,0.237072,0.670429,0.023063,-1.197237
0.750238,0.237072,0.670429,0.023063,-1.197237
0.730369,0.238087,0.889029,0.010015,-1.308237
0.730369,0.238087,0.889029,0.010015,-1.308237
0.730369,0.238087,0.889029,0.010015,-1.308237
0.730369,0.238087,0.889029,0.010015,-1.308237
0.730369,0.238087,0.889029,0.010015,-1.308237
0.730369,0.238087,0.889029,0.010015,-1.308237
0.708454,0.146074,1.633253,0.019343,-1.088898
0.708454,0.146074,1.633253,0.019343,-1.088898
0.708454,0.146074,1.633253,0.019343,-1.088898
0.708454,0.146074,1.633253,0.019343,-1.088898
0.708454,0.146074,1.633253,0.019343,-1.088898
0.708454,0.146074,1.633253,0.019343,-1.088898
0.725227,0.173951,0.291365,0.016714,-1.874686
0.725227,0.173951,0.291365,0.016714,-1.874686
0.725227,0.173951,0.291365,0.016714,-1.874686
0.725227,0.173951,0.291365,0.016714,-1.874686
0.725227,0.173951,0.291365,0.016714,-1.874686
0.725227,0.173951,0.291365,0.016714,-1.874686
0.725227,0.173951,0.291365,0.016714,-1.874686
0.725227,0.173951,0.291365,0.016714,-1.874686
0.725227,0.173951,0.291365,0.016714,-1.874686
0.725227,0.173951,0.291365,0.016714,-1.874686
0.721893,0.185991,0.594866,0.017872,-1.178686
0.721893,0.185991,0.594866,0.017872,-1.178686
0.721893,0.185991,0.594866,0.017872,-1.178686
0.721893,0.185991,0.594866,0.017872,-1.178686
0.683974,0.095752,0.565717,0.027342,-1.331586
0.683974,0.095752,0.565717,0.027342,-1.331586
0.683974,0.095752,0.565717,0.027342,-1.331586
0.636854,0.091484,0.995566,0.024970,-0.722281
0.636854,0.091484,0.995566,0.024970,-0.722281
0.751864,0.075254,1.182027,0.038007,-1.551918
0.751864,0.075254,1.182027,0.038007,-1.551918
0.678972,0.171030,1.139999,0.033289,-0.190308
0.678972,0.171030,1.139999,0.033289,-0.190308
0.551203,0.189115,1.043496,0.031846,-0.193802
0.551203,0.189115,1.043496,0.031846,-0.193802
0.551203,0.189115,1.043496,0.031846,-0.193802
0.551203,0.189115,1.043496,0.031846,-0.193802
0.551203,0.189115,1.043496,0.031846,-0.193802
0.551203,0.189115,1.043496,0.031846,-0.193802
0.551203,0.189115,1.043496,0.031846,-0.193802
0.551203,0.189115,1.043496,0.031846,-0.193802
0.580869,0.169724,1.083542,0.035895,-0.575686
0.712993,0.100053,1.340378,0.023418,-0.827458
0.712993,0.100053,1.340378,0.023418,-0.827458
0.712993,0.100053,1.340378,0.023418,-0.827458
0.712993,0.100053,1.340378,0.023418,-0.827458
0.765018,0.177754,1.230912,0.020713,-0.841304
0.756807,0.131372,0.925695,0.023645,-0.820432
0.756807,0.131372,0.925695,0.023645,-0.820432
0.582586,0.160562,1.262879,0.027226,-0.133347
0.582586,0.160562,1.262879,0.027226,-0.133347
0.582586,0.160562,1.262879,0.027226,-0.133347
0.582586,0.160562,1.262879,0.027226,-0.133347
0.582586,0.160562,1.262879,0.027226,-0.133347
0.582586,0.160562,1.262879,0.027226,-0.133347
0.582586,0.160562,1.262879,0.027226,-0.133347
0.582586,0.160562,1.262879,0.027226,-0.133347
0.582586,0.160562,1.262879,0.027226,-0.133347
0.582586,0.160562,1.262879,0.027226,-0.133347
0.582586,0.160562,1.262879,0.027226,-0.133347
0.582586,0.160562,1.262879,0.027226,-0.133347
0.582586,0.160562,1.262879,0.027226,-0.133347
0.633869,0.173270,0.811365,0.035048,-0.148139
0.633869,0.173270,0.811365,0.035048,-0.148139
0.633869,0.173270,0.811365,0.035048,-0.148139
0.633869,0.173270,0.811365,0.035048,-0.148139
0.633869,0.173270,0.811365,0.035048,-0.148139
0.648396,0.126503,1.436371,0.023437,-0.381494
0.648396,0.126503,1.436371,0.023437,-0.381494
0.648396,0.126503,1.436371,0.023437,-0.381494
0.648396,0.126503,1.436371,0.023437,-0.381494
0.648396,0.126503,1.436371,0.023437,-0.381494
0.648396,0.126503,1.436371,0.023437,-0.381494
0.648396,0.126503,1.436371,0.023437,-0.381494
0.648396,0.126503,1.436371,0.023437,-0.381494
0.648396,0.126503,1.436371,0.023437,-0.381494
0.648396,0.126503,1.436371,0.023437,-0.381494
0.723648,0.065058,0.905060,0.037764,-1.900559
0.723648,0.065058,0.905060,0.037764,-1.900559
0.723648,0.065058,0.905060,0.037764,-1.900559
0.661706,0.057127,0.703833,0.031035,-1.547888
0.661706,0.057127,0.703833,0.031035,-1.547888
0.734381,0.093957,1.374382,0.024792,-1.092069
0.734381,0.093957,1.374382,0.024792,-1.092069
0.734381,0.093957,1.374382,0.024792,-1.092069
0.738463,0.090772,1.676861,0.028376,-0.944130
0.738463,0.090772,1.676861,0.028376,-0.944130
0.738463,0.090772,1.676861,0.028376,-0.944130
0.738463,0.090772,1.676861,0.028376,-0.944130
0.738463,0.090772,1.676861,0.028376,-0.944130
0.738463,0.090772,1.676861,0.028376,-0.944130
0.738463,0.090772,1.676861,0.028376,-0.944130
0.738463,0.090772,1.676861,0.028376,-0.944130
0.738463,0.090772,1.676861,0.028376,-0.944130
0.738463,0.090772,1.676861,0.028376,-0.944130
0.669679,0.220317,0.748105,0.028148,-0.667993
0.720261,0.138403,1.573551,0.022220,-0.797725
0.720261,0.138403,1.573551,0.022220,-0.797725
0.720261,0.138403,1.573551,0.022220,-0.797725
0.720261,0.138403,1.573551,0.022220,-0.797725
0.698411,0.185721,0.711667,0.040546,-0.298158
0.698411,0.185721,0.711667,0.040546,-0.298158
0.698411,0.185721,0.711667,0.040546,-0.298158
0.698411,0.185721,0.711667,0.040546,-0.298158
0.698411,0.185721,0.711667,0.040546,-0.298158
0.698411,0.185721,0.711667,0.040546,-0.298158
0.698411,0.185721,0.711667,0.040546,-0.298158
0.698411,0.185721,0.711667,0.040546,-0.298158
0.698411,0.185721,0.711667,0.040546,-0.298158
0.698411,0.185721,0.711667,0.040546,-0.298158
0.698411,0.185721,0.711667,0.040546,-0.298158
0.698411,0.185721,0.711667,0.040546,-0.298158
0.656321,0.173467,0.915806,0.038658,-0.161527
0.656321,0.173467,0.915806,0.038658,-0.161527
0.656321,0.173467,0.915806,0.038658,-0.161527
0.656321,0.173467,0.915806,0.038658,-0.161527
0.626467,0.135559,0.409277,0.041140,-1.494518
0.626467,0.135559,0.409277,0.041140,-1.494518
0.763934,0.127353,0.787679,0.037127,-0.703162
0.763934,0.127353,0.787679,0.037127,-0.703162
0.763934,0.127353,0.787679,0.037127,-0.703162
0.763934,0.127353,0.787679,0.037127,-0.703162
0.763934,0.127353,0.787679,0.037127,-0.703162
0.617419,0.155149,0.466684,0.035427,-1.094968
0.617419,0.155149,0.466684,0.035427,-1.094968
0.660593,0.132157,0.767215,0.042096,-0.711863
0.660593,0.132157,0.767215,0.042096,-0.711863
0.660593,0.132157,0.767215,0.042096,-0.711863
0.788220,0.171970,0.353521,0.043129,-1.321588
0.788220,0.171970,0.353521,0.043129,-1.321588
0.788220,0.171970,0.353521,0.043129,-1.321588
0.788220,0.171970,0.353521,0.043129,-1.321588
0.788220,0.171970,0.353521,0.043129,-1.321588
0.788220,0.171970,0.353521,0.043129,-1.321588
0.788220,0.171970,0.353521,0.043129,-1.321588
0.788220,0.171970,0.353521,0.043129,-1.321588
0.788220,0.171970,0.353521,0.043129,-1.321588
0.788220,0.171970,0.353521,0.043129,-1.321588
0.714432,0.196372,0.787209,0.039418,-0.352501
0.513410,0.132794,1.311616,0.027537,-1.517512
0.513410,0.132794,1.311616,0.027537,-1.517512
0.641681,0.112124,1.428367,0.027354,-0.990312
0.641681,0.112124,1.428367,0.027354,-0.990312
0.798571,0.077981,0.527764,0.041098,-2.461379
0.798571,0.077981,0.527764,0.041098,-2.461379
0.798571,0.077981,0.527764,0.041098,-2.461379
0.577128,0.126702,0.784927,0.041267,-1.309478
0.523032,0.203051,1.032789,0.036546,-0.613519
0.523032,0.203051,1.032789,0.036546,-0.613519
0.613374,0.191770,0.770910,0.046483,-0.483850
0.613374,0.191770,0.770910,0.046483,-0.483850
0.613374,0.191770,0.770910,0.046483,-0.483850
0.613374,0.191770,0.770910,0.046483,-0.483850
0.620680,0.226677,0.882936,0.017717,-0.904860
0.620680,0.226677,0.882936,0.017717,-0.904860
0.620680,0.226677,0.882936,0.017717,-0.904860
0.620680,0.226677,0.882936,0.017717,-0.904860
0.620680,0.226677,0.882936,0.017717,-0.904860
0.618200,0.136212,1.190303,0.022350,-0.306438
0.618200,0.136212,1.190303,0.022350,-0.306438
0.618200,0.136212,1.190303,0.022350,-0.306438
0.618200,0.136212,1.190303,0.022350,-0.306438
0.678448,0.058207,1.032408,0.014411,-2.782157
0.678448,0.058207,1.032408,0.014411,-2.782157
0.725130,0.105131,1.156553,0.014452,-2.153354
0.725130,0.105131,1.156553,0.014452,-2.153354
0.725130,0.105131,1.156553,0.014452,-2.153354
0.725130,0.105131,1.156553,0.014452,-2.153354
0.799508,0.183014,1.773443,0.024907,-0.816676
0.799508,0.183014,1.773443,0.024907,-0.816676
0.799508,0.183014,1.773443,0.024907,-0.816676
0.799508,0.183014,1.773443,0.024907,-0.816676
0.799508,0.183014,1.773443,0.024907,-0.816676
0.799508,0.183014,1.773443,0.024907,-0.816676
0.799508,0.183014,1.773443,0.024907,-0.816676
0.799508,0.183014,1.773443,0.024907,-0.816676
0.781162,0.185110,1.177079,0.016430,-0.907855
0.781162,0.185110,1.177079,0.016430,-0.907855
0.781162,0.185110,1.177079,0.016430,-0.907855
0.781162,0.185110,1.177079,0.016430,-0.907855
0.781162,0.185110,1.177079,0.016430,-0.907855
0.781162,0.185110,1.177079,0.016430,-0.907855
0.781162,0.185110,1.177079,0.016430,-0.907855
0.781162,0.185110,1.177079,0.016430,-0.907855
0.781162,0.185110,1.177079,0.016430,-0.907855
0.781162,0.185110,1.177079,0.016430,-0.907855
0.781162,0.185110,1.177079,0.016430,-0.907855
0.781162,0.185110,1.177079,0.016430,-0.907855
0.781162,0.185110,1.177079,0.016430,-0.907855
0.781162,0.185110,1.177079,0.016430,-0.907855
0.781162,0.185110,1.177079,0.016430,-0.907855
0.781162,0.185110,1.177079,0.016430,-0.907855
0.781162,0.185110,1.177079,0.016430,-0.907855
0.781162,0.185110,1.177079,0.016430,-0.907855
0.781679,0.165828,1.004402,0.024867,-0.592198
0.642260,0.173289,1.087451,0.023507,-0.280752
0.642260,0.173289,1.087451,0.023507,-0.280752
0.642260,0.173289,1.087451,0.023507,-0.280752
0.642260,0.173289,1.087451,0.023507,-0.280752
0.642260,0.173289,1.087451,0.023507,-0.280752
0.642260,0.173289,1.087451,0.023507,-0.280752
0.645805,0.240999,1.058742,0.022720,-0.908579
0.659785,0.242855,0.642955,0.035000,-1.041640
0.486495,0.217875,1.071577,0.033241,-0.924790
0.486495,0.217875,1.071577,0.033241,-0.924790
0.486495,0.217875,1.071577,0.033241,-0.924790
0.486495,0.217875,1.071577,0.033241,-0.924790
0.486495,0.217875,1.071577,0.033241,-0.924790
0.407634,0.132334,0.629517,0.027437,-3.831419
0.446960,0.159820,0.369766,0.035929,-2.618383
0.590737,0.259046,0.508907,0.039318,-1.833889
0.590737,0.259046,0.508907,0.039318,-1.833889
0.590737,0.259046,0.508907,0.039318,-1.833889
0.590737,0.259046,0.508907,0.039318,-1.833889
0.590737,0.259046,0.508907,0.039318,-1.833889
0.590737,0.259046,0.508907,0.039318,-1.833889
0.590737,0.259046,0.508907,0.039318,-1.833889
0.590737,0.259046,0.508907,0.039318,-1.833889
0.592885,0.241562,1.079762,0.037087,-0.692048
0.633657,0.149337,1.160416,0.027912,-0.068113
0.633657,0.149337,1.160416,0.027912,-0.068113
0.633657,0.149337,1.160416,0.027912,-0.068113
0.633657,0.149337,1.160416,0.027912,-0.068113
0.633657,0.149337,1.160416,0.027912,-0.068113
0.633657,0.149337,1.160416,0.027912,-0.068113
0.633657,0.149337,1.160416,0.027912,-0.068113
0.739858,0.235056,0.741303,0.044215,-0.911120
0.739858,0.235056,0.741303,0.044215,-0.911120
0.739858,0.235056,0.741303,0.044215,-0.911120
0.725639,0.285720,0.995598,0.032662,-2.280871
0.725639,0.285720,0.995598,0.032662,-2.280871
0.725639,0.285720,0.995598,0.032662,-2.280871
0.652854,0.210771,0.934202,0.035561,-0.292516
0.729702,0.186008,0.450485,0.048882,-1.073473
0.729702,0.186008,0.450485,0.048882,-1.073473
0.729702,0.186008,0.450485,0.048882,-1.073473
0.729702,0.186008,0.450485,0.048882,-1.073473
0.729702,0.186008,0.450485,0.048882,-1.073473
0.729702,0.186008,0.450485,0.048882,-1.073473
0.729702,0.186008,0.450485,0.048882,-1.073473
0.729702,0.186008,0.450485,0.048882,-1.073473
0.555711,0.193684,0.824493,0.038121,-0.636990
0.555711,0.193684,0.824493,0.038121,-0.636990
0.681896,0.180548,0.723817,0.034151,-0.314184
0.681896,0.180548,0.723817,0.034151,-0.314184
0.681896,0.180548,0.723817,0.034151,-0.314184
0.642957,0.152254,0.643872,0.030325,-0.624884
0.642957,0.152254,0.643872,0.030325,-0.624884
0.562695,0.232900,0.231734,0.039236,-2.948390
0.562695,0.232900,0.231734,0.039236,-2.948390
0.562695,0.232900,0.231734,0.039236,-2.948390
0.509793,0.245407,0.397162,0.030338,-2.535665
0.575450,0.236526,1.269600,0.037373,-1.273062
0.575450,0.236526,1.269600,0.037373,-1.273062
0.721237,0.220096,1.916565,0.012612,-2.127180
0.721237,0.220096,1.916565,0.012612,-2.127180
0.721237,0.220096,1.916565,0.012612,-2.127180
0.721237,0.220096,1.916565,0.012612,-2.127180
0.690335,0.210504,1.866031,0.015786,-2.093270
0.690335,0.210504,1.866031,0.015786,-2.093270
0.690335,0.210504,1.866031,0.015786,-2.093270
0.690335,0.210504,1.866031,0.015786,-2.093270
0.690335,0.210504,1.866031,0.015786,-2.093270
0.640644,0.188053,1.710291,0.013452,-2.224793
0.640644,0.188053,1.710291,0.013452,-2.224793
0.585065,0.139343,1.427247,0.028753,-1.132516
0.585065,0.139343,1.427247,0.028753,-1.132516
0.585065,0.139343,1.427247,0.028753,-1.132516
0.689151,0.143660,0.544713,0.028686,-0.936980
0.676519,0.126315,0.916186,0.024953,-0.443705
0.676519,0.126315,0.916186,0.024953,-0.443705
0.676519,0.126315,0.916186,0.024953,-0.443705
0.676519,0.126315,0.916186,0.024953,-0.443705
0.676519,0.126315,0.916186,0.024953,-0.443705
0.676519,0.126315,0.916186,0.024953,-0.443705
0.676519,0.126315,0.916186,0.024953,-0.443705
0.676519,0.126315,0.916186,0.024953,-0.443705
0.676519,0.126315,0.916186,0.024953,-0.443705
0.676519,0.126315,0.916186,0.024953,-0.443705
0.676519,0.126315,0.916186,0.024953,-0.443705
0.676519,0.126315,0.916186,0.024953,-0.443705
0.676519,0.126315,0.916186,0.024953,-0.443705
0.676519,0.126315,0.916186,0.024953,-0.443705
0.632576,0.142482,0.508411,0.020995,-1.207964
0.632576,0.142482,0.508411,0.020995,-1.207964
0.632576,0.142482,0.508411,0.020995,-1.207964
0.632576,0.142482,0.508411,0.020995,-1.207964
0.702646,0.074674,0.532396,0.032982,-1.684442
0.684682,0.067846,0.611188,0.032794,-1.398758
0.684682,0.067846,0.611188,0.032794,-1.398758
0.684682,0.067846,0.611188,0.032794,-1.398758
0.684682,0.067846,0.611188,0.032794,-1.398758
0.684682,0.067846,0.611188,0.032794,-1.398758
0.684682,0.067846,0.611188,0.032794,-1.398758
0.775874,0.134027,0.555987,0.018425,-1.881154
0.775874,0.134027,0.555987,0.018425,-1.881154
0.775874,0.134027,0.555987,0.018425,-1.881154
0.746791,0.150425,1.733399,0.020640,-1.352453
0.553678,0.164206,0.836840,0.029140,-0.746828
0.553678,0.164206,0.836840,0.029140,-0.746828
0.553678,0.164206,0.836840,0.029140,-0.746828
0.701032,0.088887,1.336826,0.039077,-1.533764
0.633086,0.137494,1.254255,0.046218,-2.163912
0.721756,0.115257,1.538181,0.039859,-1.272816
0.666422,0.124157,1.127487,0.035598,-0.923926
0.666422,0.124157,1.127487,0.035598,-0.923926
0.666422,0.124157,1.127487,0.035598,-0.923926
0.666422,0.124157,1.127487,0.035598,-0.923926
0.666422,0.124157,1.127487,0.035598,-0.923926
0.666422,0.124157,1.127487,0.035598,-0.923926
0.708264,0.209395,1.044649,0.024273,-0.672691
0.672536,0.178883,1.305729,0.037933,-0.601324
0.672536,0.178883,1.305729,0.037933,-0.601324
0.672536,0.178883,1.305729,0.037933,-0.601324
0.672536,0.178883,1.305729,0.037933,-0.601324
0.672536,0.178883,1.305729,0.037933,-0.601324
0.726238,0.298562,1.017280,0.030343,-2.825836
0.726238,0.298562,1.017280,0.030343,-2.825836
0.726238,0.298562,1.017280,0.030343,-2.825836
0.776759,0.286263,1.439467,0.032874,-3.529131
0.776759,0.286263,1.439467,0.032874,-3.529131
0.776759,0.286263,1.439467,0.032874,-3.529131
0.776759,0.286263,1.439467,0.032874,-3.529131
0.776759,0.286263,1.439467,0.032874,-3.529131
0.776759,0.286263,1.439467,0.032874,-3.529131
0.776759,0.286263,1.439467,0.032874,-3.529131
0.776759,0.286263,1.439467,0.032874,-3.529131
0.776759,0.286263,1.439467,0.032874,-3.529131
0.776759,0.286263,1.439467,0.032874,-3.529131
0.776759,0.286263,1.439467,0.032874,-3.529131
0.776759,0.286263,1.439467,0.032874,-3.529131
0.776759,0.286263,1.439467,0.032874,-3.529131
0.776759,0.286263,1.439467,0.032874,-3.529131
0.776759,0.286263,1.439467,0.032874,-3.529131
0.627281,0.258646,1.797832,0.026746,-2.010704
0.547081,0.180082,1.612839,0.025493,-0.720561
0.547081,0.180082,1.612839,0.025493,-0.720561
0.547081,0.180082,1.612839,0.025493,-0.720561
0.547081,0.180082,1.612839,0.025493,-0.720561
0.547081,0.180082,1.612839,0.025493,-0.720561
0.711130,0.183501,1.563871,0.028427,-0.616349
0.699250,0.155871,1.109311,0.040033,-0.455532
0.699250,0.155871,1.109311,0.040033,-0.455532
0.531683,0.193310,1.457121,0.025544,-0.446542
0.531683,0.193310,1.457121,0.025544,-0.446542
0.531683,0.193310,1.457121,0.025544,-0.446542
0.531683,0.193310,1.457121,0.025544,-0.446542
0.531683,0.193310,1.457121,0.025544,-0.446542
0.531683,0.193310,1.457121,0.025544,-0.446542
0.531683,0.193310,1.457121,0.025544,-0.446542
0.531683,0.193310,1.457121,0.025544,-0.446542
0.644863,0.231109,0.952290,0.026564,-0.648412
0.644863,0.231109,0.952290,0.026564,-0.648412
0.644863,0.231109,0.952290,0.026564,-0.648412
0.683434,0.224596,1.827672,0.028463,-1.217176
0.683434,0.224596,1.827672,0.028463,-1.217176
0.683434,0.224596,1.827672,0.028463,-1.217176
0.683434,0.224596,1.827672,0.028463,-1.217176
0.683434,0.224596,1.827672,0.028463,-1.217176
0.683434,0.224596,1.827672,0.028463,-1.217176
